scene,cluster,N_points,dx,dy,dz,x_mean,y_mean,z_mean,intensity_mean,intensity_std
0000037,11,6,0.5238571,0.42376804,0.20486356,14.642197,-10.801871,0.119315684,11.0,10.059821
0000037,12,5,0.053399086,0.13794899,0.25830573,10.992252,-9.786837,0.12593104,5.0,4.2426405
0000037,13,5,0.111866,0.060560226,0.21935926,10.203064,-14.449534,-0.065927945,11.6,6.503845
0000037,14,5,0.107709885,0.065410614,0.20449647,4.85205,-15.415922,-0.22565123,16.6,11.631853
0000037,15,6,0.10792947,0.15842915,0.20003223,2.1270921,-15.659446,-0.24959546,15.0,11.366618
0000037,16,6,0.10618472,0.046524048,0.20681556,-0.4154512,-16.121283,-0.32144794,13.5,9.354143
0000037,17,5,0.15191996,0.09088993,0.23377442,-0.9929239,-12.852496,-0.26547223,11.2,5.263079
0000037,18,5,0.110378504,0.04348564,0.1915729,-1.4416765,-16.953272,-0.398454,14.4,7.8612976
0000037,19,5,0.10801053,0.071718216,0.20448577,-1.9248146,-18.014256,-0.4632183,15.2,8.58487
0000037,20,6,0.09829545,0.081199646,0.18902318,-3.8354056,-14.236388,-0.31037146,4.1666665,3.060501
0000038,0,64238,17.89048,24.056534,0.97646415,1.4302738,-0.114725955,0.27917662,3.941779,6.15349
0000038,1,42,3.5363917,2.631195,0.19829579,-3.8722188,-12.791388,-0.30295578,3.6666667,4.796679
0000038,2,41,2.247722,2.023738,0.019157946,-4.326364,-9.73754,-0.24272239,3.2682927,1.0729489
0000038,3,49,2.4388516,1.6200066,0.04171133,-3.4091575,-8.369888,-0.1874975,3.7551022,1.6269938
0000038,4,5,0.2929139,0.06957579,0.010496028,-4.886916,6.732629,0.08260696,1.2,0.4472136
0000038,5,11,0.78976154,0.9730811,0.026442736,-3.929245,5.5909634,0.08016949,1.0,0.0
0000038,6,355,25.4491,15.212012,0.46937835,5.783349,8.910765,0.46720397,7.5521126,6.16299
0000038,7,6,0.3703022,0.23048162,0.009554595,-5.9108505,7.498762,0.07557743,1.0,0.0
0000038,8,414,20.08492,15.959829,0.3095481,5.7181845,4.9059362,0.3673426,5.0652175,1.2672434
0000038,9,383,20.852972,14.645044,0.34600207,6.1371026,6.3853292,0.41829297,4.328982,1.0467455
0000038,10,5,0.5842495,0.8951173,0.0039684176,16.78457,-5.9673142,0.5029797,2.8,0.4472136
0000038,11,21,0.5719223,2.5263276,0.047418192,11.218459,-8.423061,0.22917718,3.0952382,0.7684245
0000038,12,6,0.1775055,0.6530647,0.21161893,25.648844,-20.503698,0.55554,5.6666665,1.6329932
0000038,13,8,0.11627102,0.12358379,0.23121291,8.220931,-10.609365,0.22651955,13.5,8.383657
0000038,14,6,0.5849638,0.577672,0.02689068,6.034279,-14.277423,-0.11813959,2.1666667,0.4082483
0000038,15,7,0.18185246,0.08346653,0.2815222,1.1822709,-14.743247,-0.18787482,19.714285,13.474844
0000038,16,11,0.21003135,0.09179497,0.27843815,0.11736605,-11.370397,-0.086833194,8.090909,6.518505
0000038,17,10,0.8792194,0.68328667,0.21854946,-1.8787073,-16.966429,-0.399437,6.4,5.2746773
0000039,0,64110,19.971329,21.729702,0.6044848,1.6062484,-0.06338197,0.27139965,3.8729215,6.009206
0000039,1,47,3.8255095,4.214962,0.2857098,-4.4519825,-13.524062,-0.21949302,3.0425532,1.9666507
0000039,2,136,10.010402,5.8728256,0.3614955,-1.046343,-12.615206,-0.16064346,3.735294,4.4309273
0000039,3,6,0.13037527,0.097141266,0.21860166,-1.3152032,-16.503328,-0.12876265,22.5,14.432602
0000039,4,12,1.8348535,0.36177254,0.2342112,-1.3248769,-17.648417,-0.24278511,7.3333335,6.7733884
0000039,5,7,0.33187866,0.10202122,0.01104641,-4.741023,6.639618,0.11378924,1.2857143,0.48795003
0000039,6,430,22.176249,6.186509,0.39854133,2.4457054,12.275204,0.38072556,10.955814,7.222756
0000039,7,309,22.377895,9.183684,0.31778172,5.49101,9.196507,0.3413597,3.6051779,1.291621
0000039,8,378,22.412798,13.540833,0.25456458,6.1883287,6.608901,0.30780002,4.132275,1.3698015
0000039,9,18,0.708725,3.2357326,0.017647505,19.286247,9.580862,0.6956862,8.222222,3.0975428
0000039,10,10,0.364254,1.3014007,0.0056901574,20.137045,5.0879273,0.5873385,7.1,2.3781412
0000039,11,6,0.1417427,0.31363773,0.3541164,25.414886,-13.23099,0.5895889,6.5,1.8708287
0000039,12,10,0.25782013,0.2592945,0.50400823,21.169893,-13.377672,0.41857213,11.1,6.539623
0000039,13,8,0.08902955,0.07407379,0.22817442,2.3655012,-12.65981,0.031057104,19.875,16.923674
0000040,0,64611,24.274746,25.11846,0.750014,1.615573,0.035439238,0.27758464,3.8760118,6.0574813
0000040,1,207,17.019209,2.4644527,0.40713602,0.25646198,13.36837,0.39304394,3.4299517,1.0765243
0000040,2,246,17.612665,3.51583,0.38493937,2.846313,10.731309,0.3872027,3.8211381,1.1572841
0000040,3,5,0.92179775,0.40399837,0.017341137,10.532895,12.30024,0.61857396,2.0,0.70710677
0000040,4,8,1.1700115,0.7619705,0.02181995,12.311733,12.565769,0.64777845,4.375,1.6850181
0000040,5,7,1.1087933,0.93074894,0.018819273,18.581604,14.049733,0.72002834,6.0,1.8257419
0000040,6,5,0.85936356,0.7953119,0.011677384,27.040127,9.705283,0.8442853,10.0,1.0
0000040,7,5,0.8406162,0.8042331,0.008072972,18.319082,6.5289474,0.6059226,5.4,1.67332
0000040,8,12,0.37483215,3.193492,0.009670019,29.820501,4.8136625,0.87757516,11.833333,2.208798
0000040,9,8,1.274889,0.7061343,0.008859277,22.204159,4.807252,0.6353503,8.375,1.3024702
0000040,10,30,1.8632069,4.813778,0.16446477,24.68799,1.9915776,0.670234,9.3,3.239306
0000040,11,5,0.08885574,0.2687885,0.13400751,21.366282,0.3010366,0.6785488,13.6,6.8044105
0000040,12,5,0.5557413,1.4504089,0.03209245,14.718611,-10.164778,0.07689273,2.8,0.4472136
0000040,13,6,0.80994415,1.2203989,0.031102078,13.621554,-12.274409,0.027672427,3.1666667,0.4082483
0000040,14,5,0.48900318,0.24423218,0.007823549,12.330984,-14.3530245,-0.030816924,2.2,0.4472136
0000040,15,5,0.18205547,0.17160606,0.22188607,7.582049,-17.366924,-0.07855481,13.0,9.300538
0000040,16,6,0.0981164,0.043151855,0.23590228,4.9325185,-12.489297,0.039290722,22.666666,17.293545
0000040,17,5,0.10603809,0.1855011,0.21081947,6.025617,-17.164185,-0.06200268,14.8,13.881642
0000040,18,7,1.2638497,1.2019272,0.3817952,7.9546313,-57.44482,-0.14116864,20.428572,5.3184314
0000040,19,9,1.5608907,1.7997246,0.7180382,6.223777,-55.222324,-0.2678115,17.555555,5.3877435
0000040,20,175,17.228043,16.32518,0.68451005,-5.168949,-43.561417,-0.32797232,25.034286,26.360214
0000040,21,8,0.9033339,0.41697693,0.236243,1.5951085,-17.944036,-0.17256397,7.0,6.8033605
0000040,22,11,2.1718535,1.0191517,0.025479883,-2.607576,-16.633574,-0.27055517,2.8181818,0.40451992
0000040,23,5,1.1229596,0.29863262,0.027201593,-4.826685,-15.686773,-0.29915637,2.6,0.5477226
0000040,24,12,1.6197395,1.3865585,0.32773995,-20.93645,-41.916325,-0.51777464,12.166667,4.725816
0000040,25,7,0.32305813,1.0421419,0.11021017,-8.815422,11.416036,0.15845565,3.142857,1.9518001
0000041,0,64951,24.824404,27.179241,0.8506502,1.6221966,0.04985831,0.27290854,3.8894088,6.0991354
0000041,1,168,15.236435,3.219472,0.32084924,0.3066132,12.825212,0.39121565,3.642857,1.101364
0000041,2,5,0.058493614,0.08640385,0.16261649,13.1062975,-7.6988535,0.28671747,16.4,6.1886992
0000041,3,9,0.6398144,1.5488977,0.22274292,15.318324,-10.499593,0.17404003,4.7777777,2.9059327
0000041,4,11,2.6940231,0.1292038,0.36095643,37.107418,-33.025436,0.7738688,12.636364,2.4605987
0000041,5,164,18.262442,3.6390915,1.0053599,24.55305,-33.640835,0.44487604,15.237804,5.595641
0000041,6,7,0.77633476,0.46503067,0.13124692,8.448549,-16.3959,-0.03767835,1.8571428,0.8997354
0000041,7,5,0.26034737,0.06264877,0.49395964,16.30447,-35.330486,0.30367994,147.0,103.99039
0000041,8,17,2.0514555,0.36187744,0.63408244,13.901297,-44.30218,0.040907785,11.529411,4.331825
0000041,9,28,3.9924731,2.3027878,0.71428216,5.932322,-36.669193,0.06499881,58.964287,72.1503
0000041,10,18,2.5387242,0.461874,0.24223495,1.7959169,-18.550926,-0.20888549,3.7222223,2.4448159
0000041,11,25,2.9572558,0.051784515,0.5538521,-0.35420337,-42.92978,-0.09343208,40.2,11.930353
0000041,12,9,1.3169005,0.10140228,0.35183245,2.4371195,-51.483627,-0.4649965,11.888889,3.9510899
0000041,13,63,4.4639406,1.0235558,0.7315065,-3.7911355,-34.357944,-0.17751803,26.0,10.782303
0000041,14,5,1.3945339,0.6190071,0.043281823,-1.0982606,-18.29604,-0.29514414,2.4,0.8944272
0000041,15,17,2.1896682,1.0017891,0.4961341,-7.729369,-36.852753,-0.32750532,17.058823,10.819372
0000041,16,31,3.108471,1.8955803,0.24414864,-8.68863,-32.051453,-0.14173065,25.548388,16.782608
0000041,17,5,0.10879183,0.1632595,0.2232301,-4.0949545,-17.356396,-0.26015502,16.6,11.949896
0000041,18,8,0.17186737,0.9017811,0.28047213,-6.667369,-11.052251,-0.1963438,4.25,2.1213202
0000042,0,64800,23.27012,28.274004,0.90303814,1.5753896,-0.056373395,0.25652406,3.8346295,6.0890627
0000042,1,13,1.658844,1.4211884,0.23627226,-9.01209,-22.644854,-0.44316128,5.6923075,2.8102376
0000042,2,9,1.1821747,1.1496582,0.15717259,-11.577861,-20.230669,-0.48145226,3.6666667,2.5495098
0000042,3,6,0.28516006,0.19530201,0.0071095377,-6.647616,8.377591,0.09555725,1.0,0.0
0000042,4,110,12.748581,5.2611723,0.22095597,-1.2071846,14.119562,0.23246303,3.0363636,0.97611165
0000042,5,57,5.624791,5.0239067,0.10009386,-3.8978796,15.486479,0.25371945,3.6140351,1.0133816
0000042,6,194,16.76021,4.042715,0.26728323,1.7143995,12.418832,0.23443577,3.1752577,1.0580097
0000042,7,6,0.8237822,0.2440548,0.016063392,1.7501045,18.70331,0.3611733,4.3333335,0.5163978
0000042,8,6,0.5963688,0.5545635,0.11685759,7.840403,15.333526,0.43579605,11.833333,7.305249
0000042,9,5,0.7613106,1.0631366,0.0015610158,16.661564,6.1526628,0.31139204,1.6,0.5477226
0000042,10,5,0.8358078,1.1991127,0.011091769,46.23712,3.8519669,0.8961256,14.2,6.457554
0000042,11,6,1.2472534,1.4052988,0.015794873,44.44014,1.9453946,0.8741598,13.0,5.215362
0000042,12,122,12.727219,15.930031,0.6224515,34.969543,-8.47723,0.65256685,26.204918,30.926983
0000042,13,25,1.356453,6.3104467,0.069472715,17.433342,-4.692812,0.18253879,3.32,0.62716293
0000042,14,5,0.1041317,0.119819164,0.38032675,19.531273,-5.767884,0.41922313,21.2,13.255188
0000042,15,7,0.15690804,0.2397275,0.43581343,21.78327,-7.8577757,0.33805546,11.0,9.574271
0000042,16,5,0.58530235,0.82827854,0.21731862,27.64178,-16.308407,0.57526916,11.0,5.147815
0000042,17,7,0.3846197,1.0852041,0.23394814,16.108547,-9.567874,0.16049945,6.857143,5.0473943
0000042,18,13,1.4541664,1.4990063,0.297302,35.223495,-23.10284,0.5078442,15.692307,5.281802
0000042,19,25,2.6570797,3.4192734,0.42382258,24.255396,-23.105946,0.4028305,37.4,57.660645
0000042,20,28,2.30661,2.2283497,0.5495968,24.229322,-32.090107,0.4537318,27.107143,9.46862
0000042,21,65,3.9838953,2.30941,0.6725793,15.880238,-28.294846,0.28380275,17.353846,9.223663
0000042,22,21,1.66922,0.6281738,0.4838361,14.569486,-32.883377,0.2082792,16.095238,6.4800057
0000042,23,5,0.105247974,0.083496094,0.2100307,7.4630575,-16.56373,-0.0047345487,8.6,4.5055523
0000042,24,52,4.7706904,1.1582298,0.69579,10.454294,-30.203287,0.19153382,29.423077,35.19489
0000042,25,12,2.4260972,2.3411646,0.01267311,-4.705495,-16.830956,-0.3292526,3.0833333,0.51492864
0000043,0,63200,14.350706,22.225159,0.65642405,1.4851741,-0.16543704,0.27905604,4.0407596,6.658842
0000043,1,548,10.025241,26.451065,0.43524134,6.185694,-0.644373,0.24409933,6.7937956,7.4123397
0000043,2,427,14.928787,26.26402,0.53059405,8.395352,3.602719,0.30967993,4.1873536,4.0370965
0000043,3,519,15.159389,26.772366,0.63061434,6.3861527,2.318908,0.24436682,4.4759154,1.3538512
0000043,4,321,14.061794,26.655468,0.50223416,10.99903,4.413159,0.3943934,3.3239875,2.4851468
0000043,5,6,0.86677694,0.8806782,0.024632484,4.7231693,16.663223,0.24081306,6.3333335,4.6332135
0000043,6,44,5.187219,4.3174677,0.15380093,8.646798,14.092569,0.3495109,3.3181818,0.6741999
0000043,7,7,1.1821756,1.0475073,0.030841261,12.5159235,10.731046,0.45885175,3.0,0.8164966
0000043,8,52,3.7333374,8.561086,0.09901652,15.52214,5.323554,0.5438469,2.7692308,0.6452051
0000043,9,21,0.46352386,4.1315284,0.016288698,17.939846,-3.4705575,0.6142886,3.3809524,0.5895923
0000043,10,5,0.041996956,0.17097187,0.08888441,12.988737,-5.8279366,0.53330696,23.2,11.691877
0000043,11,5,0.04972744,0.11102772,0.16347352,9.373578,-9.422625,0.49257335,6.6,5.07937
0000043,12,13,0.63118553,1.1849117,0.2184102,9.83676,-13.480494,0.43012127,6.6153846,6.410128
0000043,13,5,0.110194206,0.05964756,0.21313483,7.8992896,-15.063013,0.42805272,11.2,7.6615925
0000043,14,6,0.14916992,0.16488266,0.24958223,6.174595,-11.666406,0.37399638,8.333333,5.8537736
0000043,15,6,0.56251526,0.19623184,0.19510454,10.969262,-27.22862,0.5051655,7.1666665,5.8109093
0000043,16,19,2.9261613,1.5418282,0.23666939,8.523944,-28.465628,0.511536,18.894737,10.300457
0000043,17,8,1.4032764,0.3309517,0.23859769,6.0189075,-33.260242,0.4036201,23.875,20.024538
0000043,18,6,0.54279137,0.69907856,0.022944435,4.705026,-15.937931,0.18262531,2.5,0.5477226
0000043,19,15,2.1614423,0.73788834,0.20550078,2.9476209,-30.066708,0.3733608,11.8,6.592203
0000043,20,5,0.10427332,0.039453506,0.21260276,3.0728621,-16.28627,0.23570374,16.4,8.677557
0000043,21,8,0.9821687,0.56388855,0.23039801,-3.7215207,-33.802994,-0.12299491,9.75,4.3011627
0000043,22,6,0.1120975,0.073755264,0.19557877,-3.031722,-16.206398,0.028465534,12.5,8.093207
0000043,23,5,0.34012318,0.27331352,0.40867984,-7.60196,-30.28159,-0.05370363,9.6,2.9664793
0000043,24,48,3.8090606,0.13953972,0.117285624,-2.903412,10.068862,-0.015931372,3.4375,1.4128025
0000043,25,8,1.5461111,0.1842308,0.04807042,-5.5257225,17.661926,-0.046281576,3.125,0.35355338
0000043,26,16,1.8929553,0.24248219,0.06404263,-4.5540485,14.287987,-0.049178407,2.5,0.5163978
0000044,0,62796,14.296598,17.146992,0.76636386,1.5191666,-0.16707943,0.2733323,3.8799446,6.317065
0000044,1,456,16.350672,14.418687,0.25498584,5.5321107,-5.2689676,0.19146489,5.3377194,1.1348536
0000044,2,481,22.33254,20.618141,0.65774876,7.4089904,-6.7970195,0.25036424,3.7754679,4.75652
0000044,3,449,19.05322,16.026758,0.3132117,6.18635,-6.294334,0.21450685,4.5790644,1.2296951
0000044,4,12,1.1648293,2.2004035,0.22624582,17.397549,3.8578365,0.46552417,3.0,1.4142135
0000044,5,11,0.31101036,1.0900791,0.23282045,18.764727,-0.14358717,0.48596498,5.3636365,5.5905766
0000044,6,5,0.6428623,0.5013323,0.23514295,18.831385,-1.8706405,0.5158202,10.0,10.271319
0000044,7,7,0.671896,1.8376365,0.004003376,18.065718,-3.6876328,0.44387707,2.857143,0.37796447
0000044,8,4,0.20879745,0.09885216,0.21772775,17.07132,-4.951679,0.5226233,8.5,4.358899
0000044,9,6,0.68715286,0.1627407,0.14052987,17.589296,-13.086789,0.523976,9.833333,9.064583
0000044,10,7,0.3614397,0.99115753,0.22399324,12.646387,-10.805662,0.4187083,5.571429,5.3807416
0000044,11,11,0.81199265,0.5696125,0.014035583,11.015359,-12.84689,0.3356637,2.5454545,0.6875517
0000044,12,26,3.1282196,1.1572132,0.24246898,8.306693,-14.3173685,0.31312397,3.8461537,3.4489686
0000044,13,31,5.455844,1.2717323,0.09881815,9.821606,-23.707405,0.442473,7.0,3.224903
0000044,14,6,0.08790636,0.08150005,0.23725463,5.008084,-11.580318,0.32221684,9.166667,4.4907312
0000044,15,112,10.691055,1.1254482,0.3967788,1.0269735,-14.999632,0.18823953,5.794643,9.577694
0000044,16,6,1.0272335,0.09324455,0.021370202,-0.66933495,-28.200882,0.21267085,6.6666665,1.5055453
0000044,17,6,0.097325325,0.05466461,0.16633488,-3.966748,-12.674754,0.19628668,5.5,4.5055523
0000044,18,5,0.09877014,0.07215309,0.18031615,-5.8082843,-12.500246,0.1518882,6.4,4.97996
0000044,19,230,16.050905,7.7164087,0.46556953,4.148873,11.809354,0.11114011,3.5826087,2.4404974
0000044,20,239,14.215354,5.8574595,0.51735574,3.2681582,10.0679035,0.09214645,4.2217574,1.8439623
0000044,21,241,12.221911,4.424146,0.469999,2.5807128,8.842526,0.07932561,6.19917,9.353796
0000044,22,9,1.2083983,0.8624401,0.016975202,-6.421501,16.761581,-0.048054732,2.4444444,1.0137937
0000044,23,42,4.913143,3.4810648,0.03756251,-3.4490886,15.5021105,-0.05169308,2.6190476,0.53885067
0000044,24,8,1.1361947,0.49822426,0.012538321,-5.3897805,27.971317,0.10901048,11.25,4.978525
0000044,25,9,1.7319794,1.0463905,0.019200843,-4.26879,18.125858,-0.022954728,3.3333333,1.0
0000044,26,8,1.6645248,0.64206123,0.028826647,-3.779313,21.628159,0.053414926,2.875,1.1259916
0000044,27,6,1.2063704,0.09949303,0.026435032,-3.1488535,27.47495,0.15712276,9.333333,0.8164966
0000044,28,7,1.495544,0.22644997,0.03158766,-2.076195,22.060595,0.08544358,3.0,1.1547005
0000044,29,12,1.9777267,0.14919853,0.03583807,1.3171642,20.27451,0.05711226,3.25,0.75377834
0000044,30,7,0.8968423,0.20365334,0.022164015,0.6870051,18.443375,-0.034352772,4.285714,1.4960265
0000044,31,14,2.4691796,0.5545349,0.05753541,2.9768212,17.125889,0.045272212,2.642857,0.63332367
0000044,32,15,2.0262117,1.3406353,0.05975245,5.9389453,15.96425,0.1202112,2.6666667,0.8164966
0000044,33,6,0.09388733,0.097761154,0.19278587,7.4313865,13.566819,0.29493558,12.833333,10.186592
0000044,34,5,0.621439,0.6440897,0.019238546,9.106116,13.507367,0.2117598,2.4,0.5477226
0000044,35,5,0.28556633,0.24166203,0.0066625774,9.932795,12.456393,0.24070966,2.0,0.0
0000044,36,17,1.278122,2.182066,0.04572022,11.335024,10.582981,0.28400403,2.0,0.0
0000046,0,64563,22.502865,23.412851,0.57253265,1.5375118,-0.07433331,0.2630292,3.8636525,6.150406
0000046,1,5,0.18934345,0.106785774,0.1956017,6.9644675,-15.109827,0.12151389,9.0,4.7958317
0000046,2,5,0.11682677,0.025299072,0.21039005,3.9054008,-17.306036,0.14129642,10.6,5.8566203
0000046,3,155,10.511995,6.955179,0.31667906,-1.9731457,-12.215507,-0.008423596,4.232258,3.988326
0000046,4,5,0.11002946,0.044032097,0.18902466,2.9005253,-15.752653,0.15947148,14.6,7.733046
0000046,5,5,0.096541464,0.10000706,0.17491734,-0.65528125,-14.722554,0.100877605,21.0,13.17194
0000046,6,84,5.6764684,6.8537617,0.33338255,-4.52262,-13.474049,-0.040714838,4.9166665,6.7844763
0000046,7,47,7.7518044,11.25259,0.29734164,-12.812585,-38.33049,-0.061807003,21.617022,9.140339
0000046,8,6,0.41263723,0.2124424,0.24934033,-5.2462277,-17.501684,-0.019235695,11.5,6.3166447
0000046,9,5,0.22041178,0.1371193,0.0058870167,-5.959358,7.9847107,0.09251337,1.0,0.0
0000046,10,299,22.382627,8.206867,0.2676439,4.8555636,10.006066,0.21459772,3.5652175,1.4016747
0000046,11,62,9.197827,5.5235834,0.18157488,-2.7941327,15.303673,0.24131069,3.2419355,0.89964443
0000046,12,155,14.453134,4.852105,0.27451956,0.9021888,14.103325,0.24783738,3.2258065,0.8940524
0000046,13,211,16.999208,4.4441643,0.2973075,2.6729393,12.292025,0.23031643,3.5781991,1.1494507
0000046,14,6,1.0356121,0.30374718,0.02305615,10.827022,21.783539,0.4857892,8.0,1.0954452
0000046,15,31,3.9803782,2.7781563,0.09555209,12.6376915,18.52306,0.5514655,9.83871,3.445739
0000046,16,5,0.6152859,0.26443195,0.011727601,12.212889,16.00223,0.43957108,5.8,1.9235384
0000046,17,5,0.8655386,0.3918867,0.009184957,15.206029,13.918803,0.5081646,6.8,1.9235384
0000046,18,18,2.1094656,1.769002,0.020258516,16.895773,9.535364,0.4088141,5.4444447,2.0926263
0000046,19,8,1.2106743,1.7494533,0.009808302,18.660713,1.658002,0.33231762,3.0,0.5345225
0000046,20,6,0.077703476,0.10131216,0.26293778,15.317024,-2.3917537,0.3731958,18.5,14.460291
0000046,21,8,0.4817257,1.6759453,0.01039052,28.85102,-5.5551224,0.39551765,10.75,2.8157718
0000047,0,64609,23.860214,24.774403,1.0437864,1.5101813,0.03834848,0.27954066,3.7180424,5.8375826
0000047,1,22,0.9857607,3.266766,0.31234932,11.572387,-8.201285,0.21088457,7.318182,8.935677
0000047,2,191,14.214957,10.577028,0.8153727,4.488687,-11.8862705,-0.112069525,2.958115,2.9430246
0000047,3,8,0.17384338,0.21010876,0.29651868,12.182735,-11.256196,0.18334152,10.75,8.664377
0000047,4,7,0.17262962,0.07930279,0.2490024,-0.5127543,-13.691557,-0.19214495,7.857143,5.956189
0000047,5,5,0.113660336,0.12169266,0.21900274,-3.1012924,-16.212479,-0.30460832,17.6,18.68957
0000047,6,7,0.15503931,0.04941082,0.23854464,-2.765506,-12.697313,-0.20254992,8.571428,7.612646
0000047,7,6,0.12078047,0.09020901,0.19404297,-4.351005,-15.783706,-0.29083595,10.0,6.542171
0000047,8,141,9.993563,13.134958,0.87448645,-18.193857,-38.919163,-0.8575143,13.482269,5.648771
0000047,9,5,0.12065172,0.08656311,0.20103711,-6.7369347,-15.411059,-0.38523215,8.4,4.7222877
0000047,10,5,0.08020401,0.09137344,0.24715021,-5.525965,-12.237786,-0.28782097,6.0,3.535534
0000047,11,10,0.6030617,1.4927926,0.0050796866,22.340023,-4.5685673,0.7306324,13.6,4.4771023
0000048,0,55912,26.884256,21.96497,0.6893801,1.5756556,-0.30131668,0.28216353,3.3119009,5.475566
0000048,1,15,2.2402754,0.42869568,0.01246205,10.685907,8.338675,0.45714536,2.1333334,0.6399405
0000048,2,19,3.189517,0.85642433,0.031090915,15.435412,10.835368,0.5724186,2.1578948,0.83421004
0000048,3,7,0.29514694,0.79437447,0.0033746362,18.131498,9.724423,0.59936744,10.571428,5.7981935
0000048,4,9,0.6479187,2.0923862,0.009801447,20.723167,9.397368,0.62098455,7.7777777,3.0731814
0000048,5,8,0.14971924,0.8927913,0.0042702258,17.116396,7.182637,0.48305625,6.125,2.2951813
0000048,6,9,0.9687462,1.841219,0.71666676,47.213272,-31.639885,0.50108254,20.0,3.8405728
0000048,7,6,0.14807415,0.06951332,0.27818322,12.8279085,-8.408484,0.019798545,15.5,11.202679
0000048,8,5,0.5086365,0.6204672,0.013535529,12.156283,-11.298968,-0.17465629,2.8,0.83666
0000048,9,148,11.444586,5.784956,0.28717577,-0.22638448,-12.637004,-0.22707939,3.6148648,2.4976823
0000048,10,308,26.242397,13.230534,0.9361613,-9.238305,-41.422382,-0.44512677,19.02922,8.110141
0000048,11,7,0.3308937,0.28614044,0.23781948,0.9467112,-17.805447,-0.29603806,10.285714,7.4992065
0000048,12,62,5.9401603,6.080968,0.3045828,-3.190846,-13.99064,-0.2628313,2.8709676,3.2364922
0000048,13,5,0.11043823,0.011259079,0.22029611,-2.0037246,-17.002523,-0.19063944,11.0,5.91608
0000048,14,6,0.09184587,0.056354523,0.25094074,-1.8706564,-13.561614,-0.11245176,9.166667,5.1153364
0000048,15,5,0.11409092,0.04032898,0.21702339,-4.297368,-17.696056,-0.26324418,13.6,4.037326
0000048,16,7,0.594676,0.4194107,0.22409964,-5.631345,-18.303402,-0.3500791,7.0,6.6332498
0000049,0,64906,25.769135,27.959393,0.70330936,1.5549582,0.054204132,0.25818032,3.880874,5.7580724
0000049,1,6,1.0613031,0.15075016,0.00506112,12.766289,9.694712,0.4182854,2.8333333,0.4082483
0000049,2,6,0.24455261,1.5459627,0.0033328533,50.73085,0.7545503,0.9103115,15.0,5.059644
0000049,3,5,0.1373787,0.14353418,0.23061438,19.34126,-5.6710677,0.25204057,9.8,9.176056
0000049,4,375,34.606888,5.7425003,1.273808,6.258881,-41.22738,-0.062971935,20.373333,7.640963
0000049,5,138,14.016857,4.4627104,0.3771534,0.14505003,-13.948557,-0.17916551,3.5797102,5.017941
0000049,6,5,0.11588192,0.07467461,0.21285108,0.95266753,-18.354511,-0.15238796,17.6,13.427584
0000049,7,5,0.35427186,0.32632828,0.12737137,0.118444726,-19.658966,-0.2611538,8.6,7.0922494
0000049,8,8,1.0896816,0.98010445,0.23223025,-2.5555754,-18.690126,-0.2959594,6.375,5.0691643
0000049,9,6,0.3171692,0.11765671,0.616464,-11.940095,-45.79097,-0.507317,168.66667,83.38026
0000050,0,65004,25.099934,27.954273,1.0169685,1.5147724,0.017670697,0.27049953,4.1232386,6.0384135
0000050,1,9,0.28708076,1.5920889,0.34075788,17.41527,-4.578327,0.41697672,4.111111,3.0184617
0000050,2,430,31.338945,18.459312,1.5602578,14.028433,-36.60113,0.07634532,17.588371,7.8808346
0000050,3,9,1.5215206,0.6216936,0.21296771,10.017419,-15.3952875,-0.0071509415,8.222222,8.7860365
0000050,4,7,0.085811615,0.045309067,0.2517445,4.7994275,-13.509217,0.019246915,14.428572,4.995236
0000050,5,5,0.13341826,0.06752396,0.24809815,0.63668954,-21.0492,-0.27216312,11.2,5.0695167
0000050,6,8,1.8726587,0.81892395,0.4783411,-14.737819,-64.3996,-0.6398622,31.0,10.212038
0000050,7,9,1.2352924,0.20956802,0.81313,-15.619163,-61.445503,-0.785776,45.333332,24.062418
0000050,8,6,1.1236992,0.16156769,0.38518065,-18.69485,-57.121838,-1.0112616,19.333334,7.5277267
0000050,9,16,3.0288982,0.41338348,0.9346069,-24.79395,-57.85333,-0.95033354,33.0625,19.14321
0000051,0,64785,24.472862,28.551521,0.93859094,1.4725707,-0.018545441,0.27046227,3.9970672,5.6324224
0000051,1,5,0.67335844,0.5728483,0.044849694,-6.958049,8.582566,0.07249425,1.6,0.5477226
0000051,2,8,1.0425482,0.39861488,0.021105766,13.577663,8.689176,0.68347126,2.75,0.46291006
0000051,3,6,0.993351,1.4660149,0.016641378,52.602356,-10.371462,1.3309007,16.0,4.732864
0000051,4,5,0.42841148,0.38172674,0.23083398,18.179226,-4.336557,0.49764666,9.2,7.293833
0000051,5,7,0.48705864,0.92341137,0.0045165718,17.031971,-3.084286,0.43624815,2.0,0.0
0000051,6,6,0.33777237,0.3782196,0.2520299,26.960226,-27.541763,0.7417309,8.166667,2.9944394
0000051,7,15,0.60917854,0.60041237,0.65260273,23.302588,-25.108469,0.5326414,15.466666,5.841559
0000051,8,494,27.855099,21.47456,1.3974116,10.429862,-34.248856,0.16263528,16.787449,7.425175
0000051,9,5,0.10130978,0.082107544,0.21945523,7.4547524,-17.183203,0.047150172,10.2,6.9785385
0000051,10,7,1.7039635,1.5630817,0.0060661733,-3.116852,-16.950583,-0.27441046,3.0,0.0
